temperature_1_max,temperature_1_min,temperature_1_std,temperature_2_max,temperature_2_min,temperature_2_std,temperature_3_max,temperature_3_min,temperature_3_std,temperature_4_max,temperature_4_min,temperature_4_std,label,temperature_1,temperature_2,temperature_3,temperature_4,temperature_1_lag1,temperature_1_lag2,temperature_2_lag1,temperature_2_lag2,temperature_3_lag1,temperature_3_lag2,temperature_4_lag1,temperature_4_lag2
491.4,436.7,0.3944889797389589,480.7,424.9,0.7159055864460329,579.4,529.5,0.1844194644384136,545.5,504.2,0.5406356679155604,0,461.5737123473212,455.5455541639846,560.3988155325479,523.7214415205108,462.9596774193548,461.4013289036545,458.3370967741935,455.7734219269104,560.478064516129,559.0049833887043,524.6716129032259,523.413953488372
491.4,434.0,0.3199159132198592,480.7,414.3,0.8424336510133245,579.4,521.0,0.7635272412532985,545.5,493.9,0.7125592320268452,0,461.0673870264952,452.59199522102745,557.6735160587533,519.8001236910535,460.3601307189543,462.9596774193548,452.5261437908497,458.3370967741935,561.7133986928104,560.478064516129,523.0787581699345,524.6716129032259
488.4,432.5,0.3622785599366721,473.7,414.3,0.7552597595293675,579.4,521.0,0.7555411435327832,543.9,493.9,0.816538744322392,0,459.386838815672,449.27919247115966,556.2883688703168,518.2342855101967,459.88235294117646,460.3601307189543,446.9127450980392,452.5261437908497,550.8290849673203,561.7133986928104,511.65,523.0787581699345
488.4,432.5,0.3245491741082996,471.9,414.3,0.2576215756548589,577.5,521.0,0.5452690044696078,543.6,493.9,0.1802443791707512,0,458.79182221140354,448.2507367738861,555.474193901516,518.1983240490212,457.9180327868853,459.88235294117646,448.3986885245901,446.9127450980392,556.3226229508198,550.8290849673203,519.9740983606557,511.65
487.6,421.2,0.917403805678722,476.4,393.2,4.932726596838986,577.6,481.5,7.149031584656849,543.6,503.3,0.3328536506176046,0,455.90082050637375,445.7433724658442,552.8668902167569,521.2283240490211,458.5750809061489,457.9180327868853,449.4407766990292,448.3986885245901,559.2708737864077,556.3226229508198,522.9708737864078,519.9740983606557
487.6,419.7,0.7004322430961987,476.4,393.2,5.296027169313708,577.6,481.5,6.916141236263823,549.6,497.9,3.752278530375413,0,452.1062130861839,442.7038973436124,548.6480553735013,521.6284052972236,451.2093478260869,458.5750809061489,439.39065217391305,449.4407766990292,543.0071739130434,559.2708737864077,520.74,522.9708737864078
487.6,419.7,0.4928218270561965,476.4,393.2,5.389335293604663,577.6,481.5,6.91364046637512,551.2,497.9,3.4035321674938213,0,451.11886255612126,441.0575146654343,545.9018466303664,522.1791563803646,446.5342105263159,451.2093478260869,439.2802631578948,439.39065217391305,543.6661184210526,543.0071739130434,521.1743421052631,520.74
485.9,419.7,0.2272662290078477,466.7,412.9,0.4603248366568636,572.6,510.9,1.0935880943608458,552.1,497.9,2.071460443955388,0,453.1824132807589,442.60180707805154,549.328431360877,524.0354308901684,455.61302931596094,446.5342105263159,444.5016286644951,439.2802631578948,551.0322475570033,543.6661184210526,524.6231270358306,521.1743421052631
486.4,350.8,12.89450525007237,466.7,333.4,14.075550571285936,573.0,407.7,21.004871098717548,552.1,442.6,7.931823046546851,0,442.5768431053203,428.48370348573735,534.0269077602087,516.8548168550808,457.4,455.61302931596094,444.0235294117646,444.5016286644951,553.2869281045752,551.0322475570033,526.3088235294117,524.6231270358306
486.4,350.8,12.513104805831444,465.8,333.4,13.641441704740618,573.0,407.7,20.03019741192956,552.1,442.6,8.858983392595567,0,439.8002595628416,419.978570433638,525.5576886291857,507.9866706846672,414.7175,457.4,396.9259523809524,444.0235294117646,497.7615476190476,553.2869281045752,499.6325,526.3088235294117
486.4,350.8,12.207178659772872,464.6,333.4,12.99120779997812,573.0,407.7,18.85692353223641,549.1,442.6,9.251025335773608,0,437.0617896174864,414.5119294821754,520.0259803538902,501.86329234972686,447.2832786885247,414.7175,418.9862295081968,396.9259523809524,525.6245901639344,497.7615476190476,498.0186885245902,499.6325
487.7,416.8,0.5051873182241684,461.2,383.1,0.6405951862342133,561.8,489.8,0.1992233605931179,532.6,484.5,0.9444933932812374,0,451.8317840987226,427.6052654434914,533.322131147541,505.6672493033692,449.1845901639344,447.2832786885247,427.623606557377,418.9862295081968,536.6918032786886,525.6245901639344,507.9386885245903,498.0186885245902
487.7,418.5,0.4156402105316522,467.3,392.7,0.5834694530351437,568.1,497.0,1.0975564025630726,540.4,493.5,1.0096229364144178,0,455.471118552975,435.4304752655456,540.0516481014432,511.7854856071383,459.02748344370855,449.1845901639344,436.2059602649007,427.623606557377,537.65,536.6918032786886,511.04437086092713,507.9386885245903
487.7,428.6,0.2692818202508339,468.0,394.6,0.8213286832611829,568.1,497.0,1.5179443125670675,540.4,494.8,0.7867113798232339,0,458.6698070775651,441.0596555934144,543.0968940030825,515.0367424377393,458.201282051282,459.02748344370855,442.461858974359,436.2059602649007,545.813141025641,537.65,516.3733974358975,511.04437086092713
486.9,430.5,0.2614303260276205,468.0,409.5,0.7015964277120811,570.6,513.1,0.5364372743556713,542.4,502.3,0.3269531005988746,0,458.45867871654747,443.550346434076,547.3745442763066,517.8620614403811,458.7806557377049,458.201282051282,444.5111475409836,442.461858974359,545.8275409836066,545.813141025641,517.6924590163935,516.3733974358975
486.9,430.5,0.268053743221128,468.0,411.6,0.4642901834916169,570.8,516.5,0.6590905842470872,544.3,502.3,0.233992745116698,0,458.6222360404497,443.8339960698807,548.9256647554442,519.6353515123782,458.3940983606557,458.7806557377049,443.6780327868853,444.5111475409836,550.482950819672,545.8275409836066,519.5203278688525,517.6924590163935
487.1,431.5,0.0988615817630599,468.0,413.3,0.1461169361894867,571.0,517.7,0.6598573652842026,544.3,504.5,0.4157682428425136,0,458.7345857672257,444.1364004414654,550.5373587445152,520.5433296544546,458.69195402298857,458.3940983606557,443.3128078817734,443.6780327868853,550.4665024630541,550.482950819672,521.6932676518883,519.5203278688525
487.1,431.1,0.139984058414562,468.0,413.3,0.1415186147385989,574.1,519.0,0.7121193033801476,544.3,504.8,0.3581497332118975,0,458.3777551661328,444.0101709332688,552.2520035532584,521.5781930424328,459.1177049180328,458.69195402298857,445.4183606557377,443.3128078817734,550.6626229508197,550.4665024630541,520.416393442623,521.6932676518883
487.1,426.6,0.5001982226485138,467.7,398.7,2.142764621840255,574.1,501.6,2.937236868150398,543.7,503.2,0.931249678631497,0,455.7325630088101,440.4824322515892,548.6552612356418,520.3670868183339,457.3236065573771,459.1177049180328,443.2993442622952,445.4183606557377,555.6268852459017,550.6626229508197,522.6249180327869,520.416393442623
486.9,426.6,0.7060080890292214,465.8,396.0,1.9346358696992396,574.1,498.5,3.135232446542128,543.7,493.6,0.8720973048529949,0,454.26440784833903,435.5408190752635,543.4102554633027,517.2197444031873,450.7563775510204,457.3236065573771,432.7295918367347,443.2993442622952,539.676275510204,555.6268852459017,518.0599489795918,522.6249180327869
488.8,426.6,0.308308823071899,463.1,396.0,0.9569726978828572,569.2,498.5,1.3714776540991964,537.5,493.6,0.5735944782111263,0,454.6222016464824,432.7654352448599,536.6953700198898,514.3961773480816,454.7132394366197,450.7563775510204,430.5935211267606,432.7295918367347,534.9276056338027,539.676275510204,510.9743661971831,518.0599489795918
488.8,428.3,0.774530548854001,464.7,396.0,1.3533305814136358,569.9,498.5,2.027778262537879,543.4,493.6,1.0318946808467295,0,456.9975785464173,435.869102652417,539.7522330786447,515.1855452899778,458.3969879518072,454.7132394366197,434.97319277108426,430.5935211267606,535.4822289156626,534.9276056338027,514.1542168674699,510.9743661971831
488.8,412.4,1.658803790477743,464.7,356.6,1.0111820521303976,569.9,443.7,1.0263156935080215,543.4,449.7,1.094288836939989,1,452.7622207754703,424.93771178823073,520.7745187142826,499.1624937997116,457.8825082508251,458.3969879518072,442.040594059406,434.97319277108426,548.8468646864687,535.4822289156626,520.4280528052806,514.1542168674699
485.5,406.2,2.33799827944246,464.7,356.6,2.8381042059144392,569.9,443.7,2.981951634162783,543.4,449.7,0.2061837430676532,0,444.9696989822607,413.8946790272657,504.8143006767784,484.28387907835895,442.0071661237785,457.8825082508251,397.799348534202,442.040594059406,477.9944625407167,548.8468646864687,462.9052117263843,520.4280528052806
474.5,405.3,2.351080140500486,435.8,356.6,2.1805866640545557,520.1,443.7,2.125721020530765,495.1,449.7,0.1738707314798467,0,441.14556213860897,399.1977600519805,486.05850539040927,468.2635618023317,435.01942257217854,442.0071661237785,401.844094488189,397.799348534202,487.6015748031496,477.9944625407167,469.51837270341207,462.9052117263843
488.2,405.3,2.3314464883945343,435.8,363.5,2.125188079027156,524.9,452.7,1.7498686897033089,507.6,455.7,0.8106949902129754,0,446.7216048032317,401.100155856484,493.4203729966628,474.9093191135806,446.41009771986967,435.01942257217854,397.9498371335505,401.844094488189,492.5794788273616,487.6015748031496,472.36710097719873,469.51837270341207
488.2,405.3,0.9731534515669944,434.2,363.5,0.3428076821724213,531.5,456.7,0.2898610747708014,510.5,460.7,0.7887833467304892,0,450.5435779523536,402.73040883381947,499.7947666290548,481.0113382015854,458.7352941176471,446.41009771986967,403.5065359477124,397.9498371335505,500.0800653594772,492.5794788273616,482.8424836601308,472.36710097719873
488.2,413.4,0.2119148378920487,436.5,369.1,0.1613665471424833,531.6,464.7,0.8122012777326887,510.5,468.1,0.5553113931153253,0,449.0133057276476,406.6972387217645,504.9342867584964,486.12328493467606,446.485342019544,458.7352941176471,406.73485342019546,403.5065359477124,506.7247557003257,500.0800653594772,487.8244299674266,482.8424836601308
476.6,413.4,0.090268389120423,436.5,373.1,0.7617103629023917,536.5,471.7,0.7039281569401115,512.2,471.9,0.3589129466937302,0,443.494808129933,408.6340225449332,509.1095850603042,488.5082407124249,441.81928104575167,446.485342019544,409.8503267973856,406.73485342019546,507.9980392156863,506.7247557003257,487.7029411764706,487.8244299674266
472.4,412.9,0.2903943896530747,439.9,375.5,0.7018298443587668,538.9,478.5,0.5104062068821288,512.2,472.0,0.320114139167672,0,441.5850971735272,410.80355942229727,511.9600477571456,489.4523849716488,442.1798013245033,441.81928104575167,409.31688741721854,409.8503267973856,512.6059602649007,507.9980392156863,489.9973509933775,487.7029411764706
472.4,412.6,0.341103236951679,440.3,377.2,1.3229786898973117,541.5,477.8,1.2942000260340825,513.3,474.3,0.596760282837981,0,440.0289009985352,410.7849371011004,513.6120402254164,490.6953565647181,440.7562091503268,442.1798013245033,413.2434640522876,409.31688741721854,515.2761437908497,512.6059602649007,490.65686274509807,489.9973509933775
473.8,412.6,0.3326683881812037,440.3,374.4,1.660144417000216,541.5,474.7,1.1897337733684523,513.3,472.3,0.4700417431335359,0,440.4033898816529,409.6615519707421,513.5367419236085,490.72881037302585,437.1506925207757,440.7562091503268,409.794459833795,413.2434640522876,512.9540166204987,515.2761437908497,491.4318559556787,490.65686274509807
473.8,412.6,0.2650991280098658,440.3,374.4,1.6541883090403495,541.5,474.7,1.4664339242907696,514.9,472.3,0.4072574111237539,0,440.7687493587771,409.62113802738696,513.8919706817784,491.35800427280793,443.3032679738562,437.1506925207757,405.9467320261438,409.794459833795,512.380065359477,512.9540166204987,490.0977124183007,491.4318559556787
473.8,375.7,4.49316505775711,440.4,329.6,8.592445978870337,542.9,429.0,8.13260348408177,515.0,458.4,0.9544007550217262,0,432.935392998984,399.16321750091,504.330781434214,489.6135535344645,441.8522875816993,443.3032679738562,413.1222222222222,405.9467320261438,516.3418300653594,512.380065359477,492.5444444444444,490.0977124183007
472.2,375.7,4.36386733100832,441.1,329.6,7.547615240842009,542.9,429.0,7.766301968139619,515.0,458.4,1.308810827553314,0,429.3200051935789,400.3000083447423,501.94341380321765,488.1450577953884,413.6506234413965,441.8522875816993,378.420698254364,413.1222222222222,484.2704488778055,516.3418300653594,486.1985037406484,492.5444444444444
472.2,375.7,4.1864065554276255,441.1,329.6,7.459655732829315,542.9,429.0,6.890157910096317,515.0,458.4,1.5732194870758942,1,428.57163918050696,399.5300737042196,499.0812133674878,486.1103083400508,432.4571045576408,413.6506234413965,409.3571045576408,378.420698254364,505.2179624664879,484.2704488778055,485.6922252010724,486.1985037406484
470.6,408.4,0.2354172603110504,441.2,372.8,1.176852562274166,536.5,467.1,1.2311785505985344,508.0,471.4,0.3219034854180579,0,437.562147979086,411.9187226031448,508.3970355113681,486.9104813602689,439.6071895424837,432.4571045576408,410.8124183006536,409.3571045576408,507.75522875817,505.2179624664879,486.4401960784314,485.6922252010724
470.6,409.4,0.268405869278305,441.2,372.8,1.2106388391334093,541.7,467.1,1.016082179457363,514.0,471.4,0.4794107248291784,0,439.82317848601616,413.2740886220576,512.8393051031488,489.44618842832097,440.6221498371336,439.6071895424837,415.5866449511401,410.8124183006536,512.2179153094462,507.75522875817,488.5990228013029,486.4401960784314
470.6,409.8,0.2149092572498727,442.5,378.8,1.1876486845346197,542.8,477.6,0.3640667905935926,516.8,471.8,0.212873844434634,0,439.2254725906175,414.89869170347646,516.4855661757747,492.16263005487184,439.2401960784314,440.6221498371336,413.4232026143791,415.5866449511401,518.5447712418301,512.2179153094462,493.2993464052287,488.5990228013029
471.1,411.1,0.1350341404803078,444.4,383.0,1.112018836528889,543.0,484.2,0.2012193520550559,516.8,474.0,0.3832651368004551,0,439.55697820046186,416.302925521506,519.0861303536717,493.66665949147455,437.8140718562874,439.2401960784314,415.6862275449101,413.4232026143791,518.6940119760478,518.5447712418301,494.5895209580839,493.2993464052287
471.1,411.4,0.1556512538650111,445.7,383.0,0.7036821459982684,544.3,482.3,1.019468560364495,516.8,474.0,0.654871029123506,0,438.75517371054985,417.2639413167129,518.5558986353805,494.0314606897316,441.61666666666673,437.8140718562874,419.79934640522873,415.6862275449101,520.0196078431371,518.6940119760478,493.1111111111111,494.5895209580839
471.3,400.2,1.9169872927998644,445.7,370.9,1.996550702539462,544.3,465.8,1.6820161940439515,516.3,468.2,0.7914352723926054,0,437.5723951053239,415.0152326426904,513.6646628328739,491.5808927899981,436.8347826086956,441.61666666666673,416.30625,419.79934640522873,516.9540760869565,520.0196078431371,494.3937499999999,493.1111111111111
471.3,397.6,2.398279403309354,445.7,368.5,2.301166697320228,544.3,462.4,0.9117642794442098,516.3,467.8,1.0587897304366964,0,436.0552969391965,408.7341128592863,508.1898420955175,487.328645396974,434.2657360406092,436.8347826086956,408.9401015228426,416.30625,504.02030456852793,516.9540760869565,487.2378172588833,494.3937499999999
482.5,397.6,2.418683464051858,442.1,368.5,2.430883720447691,536.9,462.4,1.497761595115477,507.4,467.8,1.0733897654556983,1,441.4944039229216,406.5523100006024,506.7846538421522,484.2126057529611,437.06537216828485,434.2657360406092,400.9559870550162,408.9401015228426,503.595145631068,504.02030456852793,480.3543689320388,487.2378172588833
482.5,397.6,0.6119650342106246,442.3,368.5,0.4834095064266486,540.6,462.4,1.43580131861707,513.9,467.8,0.8774163228013846,0,444.5358906021957,409.13251581107096,511.4837680055842,485.6640522875817,453.15210355987057,437.06537216828485,409.76084142394825,400.9559870550162,512.7385113268609,503.595145631068,485.0456310679612,480.3543689320388
482.5,411.7,0.2472668764044247,444.9,372.7,0.1968554760303182,540.8,477.5,0.4801108096205947,513.9,470.3,0.6304527869983568,0,445.0746838210399,415.0221259654816,515.8647048633546,489.2634127999816,443.39019607843136,453.15210355987057,416.6807189542485,409.76084142394825,518.1176470588235,512.7385113268609,491.5921568627451,485.0456310679612
471.9,411.7,0.2859370236829126,444.9,381.5,1.007461912164295,541.9,481.2,0.5006673610297959,513.9,470.3,0.1154778946743903,0,440.0881273712584,417.8528323329375,518.4475914386117,491.4295620931175,438.6817518248176,443.39019607843136,418.6248175182481,416.6807189542485,516.7379562043795,518.1176470588235,491.1524504692387,491.5921568627451
470.2,409.1,0.2992547002980576,444.9,384.0,0.8082318573455631,544.4,481.2,0.6690221611310082,514.1,470.3,0.1975131760040592,0,437.736204088284,419.20975115146666,520.3987582659983,491.9292256525303,438.1924342105263,438.6817518248176,418.25296052631575,418.6248175182481,520.4871710526317,516.7379562043795,491.5440789473685,491.1524504692387
467.6,409.1,0.0646647861632033,450.4,388.7,0.804144016127628,545.3,488.5,0.3300400126017975,514.2,476.0,0.1604516901785276,0,437.6771452011444,421.5141148109613,523.1955833220549,492.7361430342437,436.3344262295082,438.1924342105263,420.7514754098361,418.25296052631575,523.9711475409837,520.4871710526317,493.0911475409836,491.5440789473685
469.0,409.1,0.1238798563904601,450.4,388.7,0.491365842324487,546.4,492.8,0.1823180878855354,514.2,476.0,0.1805906844677717,0,438.29448194578384,424.257136683453,525.23450016072,493.42569841780056,438.5045751633988,436.3344262295082,425.537908496732,420.7514754098361,525.1284313725491,523.9711475409837,493.5732026143789,493.0911475409836
470.1,410.0,0.1434463044616146,454.6,391.4,0.5350428228582159,546.8,496.6,0.2732500573018399,517.5,476.6,0.0762148447058514,0,439.78904752839657,427.1922975231085,526.1281521670156,494.4544313302451,440.0444444444445,438.5045751633988,426.4820261437909,425.537908496732,526.6039215686274,525.1284313725491,493.6127450980392,493.5732026143789
470.1,413.0,0.1447911511630542,454.6,395.6,1.1853299291097592,548.0,496.6,0.2240187437712443,518.9,476.6,0.1552060642245487,0,439.9779364172853,426.3732343422807,527.2622480275821,495.9177210905937,440.8181229773463,440.0444444444445,429.5569579288026,426.4820261437909,526.6521035598705,526.6039215686274,496.1773462783171,493.6127450980392
470.1,412.2,0.1269366894535369,454.6,394.0,1.2542368572990603,550.3,498.6,0.1781611147628664,521.0,480.0,0.2179583884639208,0,439.683449471323,424.8999906550061,528.8150391986954,497.8827623420671,439.0712418300653,440.8181229773463,423.0807189542484,429.5569579288026,528.5307189542483,526.6521035598705,497.9630718954249,496.1773462783171
468.2,412.2,0.1837945897142417,446.3,393.3,0.2801834936609376,553.4,498.6,0.1981282916996352,524.1,480.6,0.1274495085998122,0,439.2905778777813,422.8950483945855,531.0486003071538,499.7170348941034,439.1609836065574,439.0712418300653,422.0622950819672,423.0807189542484,531.2622950819672,528.5307189542483,499.5078688524591,497.9630718954249
469.7,412.2,0.2247765151826883,450.3,393.3,0.3707127158488065,556.3,502.9,0.0152942044539234,525.2,482.1,0.2632492488304034,0,440.0536497732062,424.1950483945855,534.2377070609664,501.7917625629487,439.6395081967213,439.1609836065574,423.542131147541,422.0622950819672,533.3527868852459,531.2622950819672,501.68016393442616,499.5078688524591
472.6,412.6,0.0856230929279739,451.1,393.3,0.2927551855559008,557.5,504.5,0.3313756433739461,527.0,483.4,0.1783223230692969,0,441.6543055109111,426.2600757169899,536.8290731811851,503.972527590271,441.3604575163399,439.6395081967213,426.9807189542484,423.542131147541,538.0980392156863,533.3527868852459,504.1872549019607,501.68016393442616
476.6,413.6,0.2131572796134891,458.2,395.9,0.1688054689709328,558.4,508.3,0.3174556113228075,530.5,487.5,0.2557256755461133,0,444.5157032115711,430.0639973691082,538.5377762540685,506.3982954562848,443.9629508196722,441.3604575163399,428.2573770491803,426.9807189542484,539.036393442623,538.0980392156863,506.05016393442617,504.1872549019607
478.4,416.7,0.260584477396569,460.5,398.3,0.3701662225660014,559.9,511.1,0.3904776536394875,530.5,488.7,0.2772109872321773,0,447.1726812347113,433.3000899722768,539.2827664184189,508.1251975439809,448.22370129870126,443.9629508196722,434.95389610389606,428.2573770491803,538.4788961038961,539.036393442623,508.9574675324676,506.05016393442617
478.4,421.9,0.2597039777881759,460.5,405.1,0.8518646626824512,560.1,511.1,0.2854851372312398,532.4,491.2,0.2875866032337433,0,448.10801571094265,434.8360841149248,539.7660601074793,509.88091631965136,449.3313915857605,448.22370129870126,436.688996763754,434.95389610389606,540.3330097087378,538.4788961038961,509.3679611650486,508.9574675324676
478.4,420.5,0.2916321091191092,460.5,404.4,0.8409179667660033,561.6,511.8,0.3067332276182283,532.4,492.6,0.2395895517620537,0,448.53760161684,434.6303591841179,541.0111275263993,510.6570610219436,446.768954248366,449.3313915857605,432.8653594771242,436.688996763754,540.4862745098039,540.3330097087378,511.31732026143794,509.3679611650486
479.8,420.5,0.2805016149458949,456.8,404.0,0.4317020586469779,561.6,513.4,0.1387167495421833,532.4,493.7,0.2621834299019736,0,449.217957427051,432.83960070002496,541.1936762027216,511.07189363905854,449.5124590163934,446.768954248366,434.33672131147546,432.8653594771242,542.2140983606558,540.4862745098039,511.2859016393443,511.31732026143794
479.8,420.5,0.2066109654769611,459.9,403.3,0.6609642297228173,566.1,513.4,0.5596865676090996,535.3,494.4,0.1689572647195071,0,450.6325405386162,433.84539292643416,543.3711069578684,511.990984496538,451.37245901639335,449.5124590163934,431.3167213114753,434.33672131147546,540.880655737705,542.2140983606558,510.6124590163934,511.2859016393443
480.7,422.7,0.2059863306978397,459.9,403.3,0.7338357568582524,566.7,513.4,0.6388092619774491,538.1,494.9,0.2550374313071797,0,451.3995131448973,434.0779594495802,544.9916929855563,513.658924841879,451.012703583062,451.37245901639335,435.88273615635177,431.3167213114753,547.0185667752444,540.880655737705,514.0745928338763,510.6124590163934
482.4,422.7,0.0722823772584645,459.9,403.3,0.6268650177002224,568.7,515.0,0.6425451300180071,539.1,497.9,0.2039642204993501,0,451.9666455424829,435.7711874220078,548.1184025108964,516.1027021196388,451.8133768352365,451.012703583062,435.0344208809135,435.88273615635177,547.0758564437194,547.0185667752444,516.289722675367,514.0745928338763
482.4,424.9,0.0380483294793476,461.1,407.0,0.3673644793261712,568.7,519.8,0.3242752456950118,539.1,498.6,0.1186487392629437,0,452.752607093227,436.5411032566008,549.1163530193662,517.3165088656451,453.0738562091504,451.8133768352365,436.3964052287581,435.0344208809135,550.2607843137256,547.0758564437194,517.9437908496732,516.289722675367
483.3,426.1,0.0378928055831648,461.1,407.2,0.1852240794669809,568.7,520.9,0.3389517500762032,540.4,499.9,0.1296071230161311,0,453.66481481481486,437.6418300653594,549.982788671024,518.1107843137255,453.3705882352941,453.0738562091504,438.1924836601307,436.3964052287581,550.0124183006536,550.2607843137256,517.7160130718953,517.9437908496732
483.3,426.1,0.2559623298997336,462.1,407.2,0.1984334475211329,568.7,522.7,0.0866726660235006,540.4,500.0,0.1034033576849675,0,454.15490196078434,438.6705882352941,550.043137254902,518.2432461873638,454.55,453.3705882352941,438.3366013071896,438.1924836601307,549.6751633986928,550.0124183006536,518.6725490196078,517.7160130718953
483.3,426.9,0.2573106214162564,462.4,409.3,0.0275190598165779,570.1,522.7,0.0819647400407922,540.4,500.3,0.1202808263512748,0,454.6490196078432,439.1762527233116,550.8595860566448,518.2673202614379,454.5441176470589,454.55,439.4826797385621,438.3366013071896,550.4418300653596,549.6751633986928,518.3411764705883,518.6725490196078
483.0,428.1,0.068590114225601,462.4,409.8,0.0686594647069851,570.1,523.5,0.3850639623819968,539.4,500.3,0.0605021454491816,0,454.699899695852,439.4135572380768,551.3727054077957,518.1845013913156,454.8529411764706,454.5441176470589,439.709477124183,439.4826797385621,552.4617647058823,550.4418300653596,517.7882352941176,518.3411764705883
483.0,428.1,0.0756926300816515,463.6,410.3,0.2256864425680984,570.1,524.2,0.3640234447044954,539.4,500.3,0.1070964399778333,0,454.5119911991199,439.7404635561596,551.8789145581223,518.167725792187,454.7026402640264,454.8529411764706,439.0485148514852,439.709477124183,551.2145214521452,552.4617647058823,518.4240924092409,517.7882352941176
483.0,427.3,0.2216165782704737,463.6,410.3,0.5960091863622818,569.5,524.8,0.2129629827712246,539.4,500.6,0.0889324364472757,0,453.7536033995557,438.94024569123576,551.3424221833948,518.2941963804224,453.9803921568628,454.7026402640264,440.4633986928104,439.0485148514852,551.9604575163398,551.2145214521452,518.2908496732026,518.4240924092409
482.8,426.6,0.3471912558540014,463.6,409.1,0.7359077717011824,569.5,524.1,0.2754931775978501,539.2,499.9,0.12866711102379,0,453.4622781432515,439.4432923151164,551.3512624811054,518.0507692689815,452.5777777777777,453.9803921568628,437.30882352941177,440.4633986928104,550.8522875816993,551.9604575163398,518.1676470588235,518.2908496732026
482.8,426.6,0.3595873373292064,465.1,409.1,0.6794058788288628,571.6,524.1,0.4395366600977859,539.4,499.9,0.1310954567616703,0,453.2581734829292,440.2262853675672,552.0745410288619,518.1508877818228,453.828664495114,452.5777777777777,440.5576547231271,437.30882352941177,551.2410423452769,550.8522875816993,517.6938110749186,518.1676470588235
484.3,426.3,0.3918243854639245,466.6,403.7,1.071235119383197,571.6,509.7,1.195232567788988,539.4,499.9,0.5358992234588584,0,453.0926066060086,440.7403262386465,551.0260589480139,517.9923368214095,453.3680781758958,453.828664495114,442.8123778501629,440.5576547231271,554.1302931596091,551.2410423452769,518.5912052117263,517.6938110749186
488.8,426.3,0.6209196302351369,466.6,400.9,1.0974006594871717,571.6,506.5,1.4306958724802867,539.4,493.9,0.6573444286032777,0,454.8872725535247,439.535501936998,548.4072915861684,516.847430099467,452.081077147016,453.3680781758958,438.8509461426492,442.8123778501629,547.7068413391557,554.1302931596091,517.6919941775838,518.5912052117263
488.8,426.3,0.348586372335735,467.7,400.9,0.3498124488794621,571.0,506.5,0.9871658387977844,538.7,493.9,0.6405735863410853,0,456.2067876204339,439.783432264,546.7266310957359,516.1401885353849,459.2126623376623,452.081077147016,436.9431818181818,438.8509461426492,543.3847402597403,547.7068413391557,514.2590909090909,517.6919941775838
488.8,429.9,0.4606052699075947,470.8,400.9,0.2705057772291133,568.5,506.5,1.4343218500118988,539.7,493.9,0.3870866886348023,0,457.8986400061642,442.6382948766444,546.8079536698468,516.4397287717676,457.3266233766234,459.2126623376623,443.5561688311688,436.9431818181818,549.0883116883117,543.3847402597403,516.4694805194805,514.2590909090909
486.3,429.9,0.1782465230082221,470.8,409.9,0.4414340032867053,568.5,518.8,0.4097831602791318,539.7,496.0,0.360241668926297,0,457.4204540853313,446.1056002836556,548.1275282673627,516.7505328913953,457.1566343042071,457.3266233766234,447.4155339805826,443.5561688311688,547.9508090614886,549.0883116883117,518.5906148867314,516.4694805194805
486.3,429.9,0.1790354658583779,470.8,415.9,0.6984645282055152,569.6,519.9,0.2800644856719003,539.7,496.0,0.3196202650170545,0,456.89705817431167,446.0173503872375,548.6863198608077,516.8413441153748,457.7781045751634,457.1566343042071,447.3450980392157,447.4155339805826,547.3434640522876,547.9508090614886,515.1915032679739,518.5906148867314
486.3,428.9,0.0998844350230346,470.1,414.4,0.6313065020542838,571.2,519.9,0.4137996238484537,539.9,496.0,0.0929187581293614,0,456.1774125290496,445.7244530954643,550.582541401715,516.8846040654117,455.7564356435644,457.7781045751634,443.29141914191416,447.3450980392157,550.7646864686469,547.3434640522876,516.7419141914191,515.1915032679739
484.4,428.9,0.0522474962770581,470.5,414.4,0.7145699108698664,571.5,519.9,0.4446086597422241,541.3,500.0,0.2585834959146437,0,455.61632943915055,445.5610817233357,552.5745914335891,518.4831490639757,454.997697368421,455.7564356435644,446.5368421052632,443.29141914191416,553.6394736842105,550.7646864686469,518.7203947368421,516.7419141914191
485.1,428.9,0.0559779365994656,470.5,414.4,0.7462682485053191,572.7,522.7,0.0673141415319235,542.9,501.1,0.2438769512861932,0,455.7863881719975,445.9816503426976,553.5636652422858,519.7780044212219,456.09485530546624,454.997697368421,446.85498392282966,446.5368421052632,553.31961414791,553.6394736842105,519.9871382636655,518.7203947368421
485.1,427.5,0.127392015563481,470.5,410.6,0.6624372990200152,574.3,522.7,0.0623588869659389,542.9,502.3,0.1191383294116817,0,455.8139927765601,444.3602642096334,553.771966346484,520.1949548444044,456.2666118421053,456.09485530546624,444.5531250000001,446.85498392282966,553.7319078947369,553.31961414791,520.626480263158,519.9871382636655
485.3,427.5,0.2168253362599208,466.5,410.6,0.5382143467201195,574.3,522.7,0.1367844080659916,543.7,502.3,0.1345452674400174,0,455.9865273468691,443.119969022242,554.2134064392573,520.9619743302865,455.08051118210864,456.2666118421053,441.6726837060703,444.5531250000001,554.2643769968051,553.7319078947369,519.9712460063897,520.626480263158
