timestamp,part_id,temperature_1_max,temperature_1_min,temperature_1_std,temperature_2_max,temperature_2_min,temperature_2_std,temperature_3_max,temperature_3_min,temperature_3_std,temperature_4_max,temperature_4_min,temperature_4_std,label,original_row,temperature_1,temperature_2,temperature_3,temperature_4
2024-02-15 15:24:36+05:30,2124077407239042,491.4,437.5,17.340741443532988,480.7,426.3,17.278703747517866,578.3,532.3,15.526399987292727,545.5,508.2,11.811336525951786,0,27760,462.9596774193548,458.3370967741935,560.478064516129,524.6716129032259
2024-02-15 15:29:42+05:30,2124077407399042,488.2,436.8,16.854676210084577,473.7,427.0,15.847543208227371,579.4,533.1,15.56344762106512,543.9,504.2,12.726158928590852,0,28066,460.3601307189543,452.5261437908497,561.7133986928104,523.0787581699345
2024-02-15 15:47:11+05:30,2124077407899042,488.4,434.0,17.458047578844205,469.5,414.3,17.333135167499616,571.6,521.0,16.867002526884768,532.7,493.9,11.322414299687612,0,28372,459.88235294117646,446.9127450980392,550.8290849673203,511.65
2024-02-15 15:52:16+05:30,2124077408039042,485.5,432.5,16.808950742527358,470.6,418.5,16.827012614767135,575.4,523.4,16.87710551208112,540.0,504.4,11.301560991542562,0,28677,457.91803278688525,448.3986885245901,556.3226229508198,519.9740983606557
2024-02-15 15:57:25+05:30,2124077408149042,486.7,433.1,17.134712443725086,471.9,419.6,16.996488007514525,577.5,530.6,15.927660929200394,543.6,507.0,11.623657283729715,0,28986,458.5750809061489,449.4407766990292,559.2708737864077,522.9708737864078
2024-02-15 16:05:05+05:30,2124077408279042,487.6,421.2,18.535576685379425,476.4,393.2,25.45422264682492,577.6,481.5,28.75753898790215,543.0,503.3,10.9580646479151,0,29446,451.2093478260869,439.39065217391305,543.0071739130434,520.74
2024-02-15 16:14:57+05:30,2124077408619042,475.1,419.7,17.8344277333475,460.6,412.9,15.703240251169976,566.3,510.9,17.865469119612225,549.6,497.9,17.764385688947424,0,29750,446.53421052631586,439.28026315789475,543.6661184210526,521.1743421052631
2024-02-15 16:25:11+05:30,2124077408899042,484.3,427.9,17.58507498880465,466.7,416.2,16.600847405891226,571.2,523.7,15.934690108488082,551.2,508.0,14.27410995566073,0,30057,455.61302931596094,444.5016286644951,551.0322475570033,524.6231270358306
2024-02-15 16:30:17+05:30,2124077409029042,485.9,430.4,17.38063554083333,465.8,416.1,16.329308919776512,572.6,524.5,16.010206551172523,552.1,508.5,14.086289832114408,0,30363,457.4,444.0235294117646,553.2869281045752,526.3088235294117
2024-02-15 16:44:17+05:30,2124077409189042,486.4,350.8,39.81609171448111,464.6,333.4,40.843512726857924,573.0,407.7,52.35389349864379,549.1,442.6,27.917557471896835,0,31203,414.71750000000003,396.9259523809524,497.76154761904763,499.6325
2024-02-15 16:59:20+05:30,2124077409889042,477.0,416.8,18.995181584427314,443.5,383.1,18.215434295999906,550.9,489.8,19.58825890057164,520.9,484.5,11.411992116359357,0,31508,447.28327868852466,418.98622950819674,525.6245901639344,498.0186885245902
2024-02-15 17:04:25+05:30,2124077410049042,478.3,418.5,18.364218782531047,452.4,392.7,18.47090261814252,560.8,498.5,19.798241341703342,532.6,493.5,12.424668198922731,0,31813,449.1845901639344,427.623606557377,536.6918032786886,507.93868852459025
2024-02-15 17:15:34+05:30,2124077410409042,487.7,428.6,17.996284397554547,461.2,394.6,19.430430398907482,561.8,497.0,19.98650832312053,528.2,494.8,10.537363585377692,0,32115,459.02748344370855,436.2059602649007,537.65,511.04437086092713
